PartNumber,PartDescription,PartDetails,UOM,UPC,PartTypeID,Active,PartTaxCode,StdCost,Tracks-Lot Number,Next Value-Lot Number,Tracks-Revision Level,Next Value-Revision Level,Tracks-Expiration Date,Next Value-Expiration Date,Tracks-Serial Number,Next Value-Serial Number,AssetAccount,COGSAccount,AdjustmentAccount,ScrapAccount,VarianceAccount,ABCCode,Weight,WeightUOM,Width,Height,Len,SizeUOM,ConsumptionRate,PartURL,PartRevision,ProductNumber,ProductDescription,ProductDetails,Price,ProductSKU,ProductUPC,ProductActive,ProductTaxCode,ProductSOItemTypeID,IncomeAccount,ProductWeight,ProductWeightUOM,ProductWidth,ProductHeight,ProductLen,ProductSizeUOM,Vendor,DefaultVendor,VendorPartNumber,Cost,VendorUOM
SOLUTION SEALERS:D-Grease 20L,D-Grease 20L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:D-Grease 20L,D-Grease 20L,,328.18,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,DGREASE20,235,ea
SOLUTION SEALERS:D-Grease 5L,D-Grease 5L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:D-Grease 5L,D-Grease 5L,,108.18,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,DGREASE5,76,ea
SOLUTION SEALERS:D-Scale 1L,D-Scale 1L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:D-Scale 1L,D-Scale 1L,,31.82,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,DSCALE-1,23,ea
SOLUTION SEALERS:D-Scale 20L,D-Scale 20L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:D-Scale 20L,D-Scale 20L,,270.91,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,DSCALE20,193,ea
SOLUTION SEALERS:D-Scale 5L,D-Scale 5L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:D-Scale 5L,D-Scale 5L,,90,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,DSCALE-5,64,ea
SOLUTION SEALERS:Infuse 10L,Infuse 10L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Infuse 10L,Infuse 10L,,618.18,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,INFUSE-10,405,ea
SOLUTION SEALERS:Infuse 1L,Infuse 1L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Infuse 1L,Infuse 1L,,95.454,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,INFUSE-1,68,ea
SOLUTION SEALERS:Infuse 20L,Infuse 20L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Infuse 20L,Infuse 20L,,1176.36,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,INFUSE-20,841,ea
SOLUTION SEALERS:Infuse 4L,Infuse 4L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Infuse 4L,Infuse 4L,,315.45,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,INFUSE-4,226,ea
SOLUTION SEALERS:Natural Clean 1L,Natural Clean 1L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Natural Clean 1L,Natural Clean 1L,,21.82,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,NATCLEAN-1,15,ea
SOLUTION SEALERS:Natural Clean 20L,Natural Clean 20L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Natural Clean 20L,Natural Clean 20L,,174.55,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,NATCLEAN-20,124,ea
SOLUTION SEALERS:Natural Clean 5L,Natural Clean 5L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Natural Clean 5L,Natural Clean 5L,,54.55,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,NATCLEAN-5,39,ea
SOLUTION SEALERS:Pressure Sprayer 1L,Nylex Pressure Sprayer 1L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Pressure Sprayer 1L,Nylex Pressure Sprayer 1L,,12.5,,,TRUE,GST,10,,0,kg,0,0,0,mm,Bunnings,TRUE,Pressure Sprayer 1L,9.03,ea
SOLUTION SEALERS:Pressure Sprayer 2L,Nylex Pressure Sprayer 2L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Pressure Sprayer 2L,Nylex Pressure Sprayer 2L,,17.5,,,TRUE,GST,10,,0,kg,0,0,0,mm,Bunnings,TRUE,Pressure Sprayer 2L,12.07,ea
SOLUTION SEALERS:Pristine 10L,Pristine 10L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Pristine 10L,Pristine 10L,,437.27,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,PRISTINE-10,313,ea
SOLUTION SEALERS:Pristine 1L,Pristine 1L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Pristine 1L,Pristine 1L,,59.09,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,PRISTINE-1,43,ea
SOLUTION SEALERS:Pristine 20L,Pristine 20L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Pristine 20L,Pristine 20L,,804.55,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,PRISTINE-20,576,ea
SOLUTION SEALERS:Pristine 4L,Pristine 4L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Pristine 4L,Pristine 4L,,195.45,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,PRISTINE-4,140,ea
SOLUTION SEALERS:Pristine WB 1L,Pristine WB 1L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Pristine WB 1L,Pristine WB 1L,,59.09,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,PRISTINEWB-1,43,ea
SOLUTION SEALERS:Pristine WB 20L,Pristine WB 20L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Pristine WB 20L,Pristine WB 20L,,797.27,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,PRISTINEWB-20,571,ea
SOLUTION SEALERS:Pristine WB 5L,Pristine WB 5L,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,SOLUTION SEALERS:Pristine WB 5L,Pristine WB 5L,,238.18,,,TRUE,GST,10,,0,kg,0,0,0,mm,Solutions Sealers,TRUE,PRISTINEWB-5,170,ea
TRAVERTINE:Classic French Pattern 12mm,Premium Classic Travertine French Pattern 12mm,,m2,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic French Pattern 12mm,Travertine Classic French Pattern 12mm,,84.54545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCTFP12,48.14,m2
TRAVERTINE:Classic French Pattern 30mm,Premium Classic Travertine French Pattern 30mm,,m2,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic French Pattern 30mm,Travertine Classic French Pattern 30mm,,116.36364,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCTFP30,78.85,m2
TRAVERTINE:Classic Pencil Edge 1220*406*30,Premium Classic Travertine Pencil Edge 1220*406*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic Pencil Edge 1220*406*30,Travertine Classic Pencil Edge 1220*406*30,,113.64,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCTPE122430,76,ea
TRAVERTINE:Classic TB Cobbles 100*100*30,Premium Classic TravertineTB 100*100*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic TB Cobbles 100*100*30,Travertine Classic TB Cobbles 100*100*30,,1.07273,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCTCOB,1.209,ea
TRAVERTINE:Classic Tumbled 406*406*12,Premium Classic Travertine406*406*12,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic Tumbled 406*406*12,Travertine  Classic Tumbled 406*406*12,,13.86364,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCT4412,9.08,ea
TRAVERTINE:Classic Tumbled 406*406*30,Premium Classic Travertine 406*406*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic Tumbled 406*406*30,Travertine Classic Tumbled 406*406*30,,19.2,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCT4430,12.54,ea
TRAVERTINE:Classic Tumbled 610*406*12,Premium Classic Travertine 610*406*12,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic Tumbled 610*406*12,Travertine  Classic Tumbled 610*406*12,,21.65455,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCT6412,12.92,ea
TRAVERTINE:Classic Tumbled 610*406*30,Premium Classic Travetine 610*406*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic Tumbled 610*406*30,Travertine Classic Tumbled 610*406*30,,29.55455,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCT6430,18.43,ea
TRAVERTINE:Classic Tumbled 610*610*12,Premium Classic Travertine 610*610*12,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic Tumbled 610*610*12,Travertine Classic Tumbled 610*610*12,,40.24545,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCT616112,21.27,ea
TRAVERTINE:Classic Tumbled 610*610*30,Premium Classic Travertine 610*610*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic Tumbled 610*610*30,Travertine Classic Tumbled 610*610*30,,53.6,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCT616130,35.45,ea
TRAVERTINE:Classic Tumbled 812*406*12,Premium Classic Travertine Tumbled 812*406*12,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic Tumbled 812*406*12,Travertine Classic Tumbled 812*406*12,,35.11818,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCT812412,23.1,ea
TRAVERTINE:Silver Trav Crazy Pave 20mm,Silver Travertine Crazy Pave 20mm,,m2,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Trav Crazy Pave 20mm,Silver Travertine Crazy Pave 20mm,,113.636,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TSCP,74.5,m2
TRAVERTINE:Silver Trav 1220*406*30 BN,Silver Travertine Tumbled 1220*406*30 Bullnose,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Trav 1220*406*30 BN,Silver Travertine Tumbled 1220*406*30 Bullnose,,113.63636,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TSTBN122430,76,ea
TRAVERTINE:Silver Trav 1220*406*30 PE,Silver Travertine Tumbled 1220*406*30 Pencil Edge,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Trav 1220*406*30 PE,Silver Travertine Tumbled 1220*406*30 PENCIL EDGE,,113.63636,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TSTPE122430,76,ea
TRAVERTINE:Silver Trav Cobbles100x100x30,Silver Travertine Cobbles 100x100x30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Trav Cobbles100x100x30,Silver Travertine Cobbles 100x100x30,,1.20909,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TSTCOB,0.79,ea
TRAVERTINE:Silver Travertine 12mm FP,Silver Travertine  Tumbled French Pattern 12mm,,m2,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Travertine 12mm FP,Silver Travertine  Tumbled French Pattern 12mm,,100.90909,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TSTFP12,57.93,m2
TRAVERTINE:Silver Travertine 30mm FP,Silver TravertineTumbled French Pattern 30mm,,m2,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Travertine 30mm FP,Silver TravertineTumbled French Pattern 30mm,,129.09091,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TSTFP30,85,m2
TRAVERTINE:Silver Travertine 610*406*12,Silver Travertine Tumbled 610*406*12,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Travertine 610*406*12,Silver Travertine Tumbled 610*406*12,,25.49091,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TST6412,15.65,ea
TRAVERTINE:Silver Travertine 610*406*30,Silver Travertine Tumbled 610*406*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Travertine 610*406*30,Silver Travertine Tumbled 610*406*30,,33.16364,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TST6430,22.2,ea
TRAVERTINE:Silver Travertine 610*406*30 BN,Silver Travertine Tumbled 610*406*30 Bullnose,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Travertine 610*406*30 BN,Silver Travertine Tumbled 610*406*30 Bullnose,,55.90909,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TSTBN6430,31.95,ea
TRAVERTINE:Silver Travertine 610*406*30/60,SilverTravertine Tumbled 610*406*30/60 Dropface,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Travertine 610*406*30/60,SilverTravertine Tumbled 610*406*30/60 Dropface,,100,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TSTDF643060,62.32,ea
TRAVERTINE:Silver Travertine 610*610*12,SilverTravertine Tumbled 610*610*12,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Travertine 610*610*12,SilverTravertine Tumbled 610*610*12,,46.80909,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TST6612,30.97,ea
TRAVERTINE:Silver Travertine 610*610*30,Silver Travertine Tumbled 610*610*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Travertine 610*610*30,Silver Travertine Tumbled 610*610*30,,62.75455,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TST6630,41.79,ea
TRAVERTINE:Silver Tumbled 406*406*30,Silver Travertine Tumbled 406*406*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Tumbled 406*406*30,Silver Travertine Tumbled 406*406*30,,21.3,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TST4430,14.03,ea
TRAVERTINE:Silver Tumbled 406*406*12,Classic Silver Tumbled 406*406*12,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Silver Tumbled 406*406*12,Silver Travertine Tumbled 406*406*12,,16.65455,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TST4412,10.89,ea
TRAVERTINE:Classic 1220*610*30 slab,Travertine Classic 1220*610*30 slab,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic 1220*610*30 slab,Travertine Classic 1220*610*30 slab,,122.73,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCT122630,79,ea
TRAVERTINE:Classic Bullnose 610*406*30,Travertine Classic Bullnose 610*406*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic Bullnose 610*406*30,Travertine Classic Bullnose 610*406*30,,50,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCTBN6430,28.8,ea
TRAVERTINE:Classic Bullnose 1220*406*30,Travertine Classic Bullnose 1220*406*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic Bullnose 1220*406*30,Travertine Classic Bullnose 1220*406*30,,100,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCTBN122430,67,ea
TRAVERTINE:Classic Crazy Pave 20mm,TravertineClassic Crazy Pave 20mm,,m2,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic Crazy Pave 20mm,Travertine Classic Crazy Pave 20mm,,116.82,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCCP,64.8,m2
TRAVERTINE:Classic DF 610*406*30/60,Travertine Classic Drop Face 610*406*30/60,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Classic DF 610*406*30/60,Travertine Classic Drop Face 610*406*30/60,,86.36364,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCTDF64360,58.11,ea
TRAVERTINE:Country Classic 610*406*12,Country Classic Travertine Tumbled 610*406*12,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Country Classic 610*406*12,Country Classic Travertine Tumbled 610*406*12,,16.67,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCCAT6412,10.48,ea
TRAVERTINE:Country Classic 610*406*30,Country Classic Travertine Tumbled 610*406*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Country Classic 610*406*30,Country Classic Travertine Tumbled 610*406*30,,22.79,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCCAT6430,15.72,ea
TRAVERTINE:Country Classic French Pattern,Country Classic Travertine  French Pattern 12mm,,m2,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Country Classic French Pattern,Country Classic Travertine French Pattern 12mm,,56.36,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TCCATFP12,38.88,m2
TRAVERTINE:Provincial Cream DF 610*406*30/60,Provincial Cream Travertine TB Drop Face 610*406*30/60,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Provincial Cream DF 610*406*30/60,Provincial Cream Travertine TB Drop Face 610*406*30/60,,127.27,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TPCTDF64360,68.06,ea
TRAVERTINE:Provincial Cream 610*406*12,Provincial Cream Travertine Tumbled 610*406*12,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Provincial Cream 610*406*12,Provincial Cream Travertine Tumbled 610*406*12,,28.18,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TPCT6412,15.77,ea
TRAVERTINE:Provincial Cream 610*406*30,Provincial Cream Travertine Tumbled 610*406*30,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Provincial Cream 610*406*30,Provincial Cream Travertine Tumbled 610*406*30,,37.27,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TPCT6430,21.33,ea
TRAVERTINE:Provincial Cream French Pattern,Provincial Cream Travertine French Pattern 12mm,,m2,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Provincial Cream French Pattern,Provincial Cream Travertine French Pattern 12mm,,110.91,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TPCTFP12,56.44,m2
TRAVERTINE:Provincial Cream Honed/ Filled,Provincial Cream Travertine Honed & Filled 610*406*12,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,TRAVERTINE:Provincial Cream Honed/ Filled,Provincial Cream Travertine Honed & Filled 610*406*12,,26.36,,,TRUE,GST,10,,0,kg,0,0,0,mm,Luxury Stone Imports Pty Ltd.,TRUE,TPCTHF6412,0,ea
NSI Supplies,NSI Supplies,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,NSI Supplies,NSI Supplies,,0,,,TRUE,GST,10,,0,kg,0,0,0,mm,,FALSE,,0,
STRAP& WRAP CONSUMABLESw:Dispenser SRW 13-19,SRW 13-19 Rope Wound Dispenser,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,STRAP& WRAP CONSUMABLESw:Dispenser SRW 13-19,SRW 13-19 Rope Wound Dispenser,,0,,,TRUE,GST,10,,0,kg,0,0,0,mm,Strap & Wrap,TRUE,DISPENSER - SRW 13-19,0,ea
STRAP& WRAP CONSUMABLESw:Palletlok - Pro,Palletlok - Pro H91,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,STRAP& WRAP CONSUMABLESw:Palletlok - Pro,Palletlok - Pro H91,,0,,,TRUE,GST,10,,0,kg,0,0,0,mm,Strap & Wrap,TRUE,SW-370919.1,16.12,ea
STRAP& WRAP CONSUMABLESw:Reflex 610kg*16mm*1220mm BLK PE,Reflex 610kg*16mm*1220mm BLK PET S,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,STRAP& WRAP CONSUMABLESw:Reflex 610kg*16mm*1220mm BLK PE,Reflex 610kg*16mm*1220mm BLK PET S,,0,,,TRUE,GST,10,,0,kg,0,0,0,mm,Strap & Wrap,TRUE,PET-16901220610S,80.85,ea
ABBTF Training Levy,ABBTF Training Levy,,ea,,10,TRUE,,$0.00,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,N,0,kg,0,0,0,mm,0,,,ABBTF Training Levy,ABBTF Training Levy,,1.26,,,TRUE,GST,10,,0,kg,0,0,0,mm,Adbri Masonry,TRUE,ABBTF Training Levy,0,ea
